id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21302,Home in Fairhaven · ★4.90 · 4 bedrooms · 5 beds · 3.5 baths,81292,Laurel & Sue,,Surf Coast,-38.46329,144.09163,Entire home/apt,400,3,51,2023-01-18,0.49,5,78,4,
27561,Home in Jan Juc · 4 bedrooms · 6 beds · 2.5 baths,119103,Lynn,,Surf Coast,-38.34221,144.30398,Entire home/apt,350,5,2,2022-04-18,0.04,2,88,0,
70449,Home in Birregurra · ★4.83 · 2 bedrooms · 3 beds · 2 baths,357052,Craig,,Colac Otway,-38.32982,143.82842,Entire home/apt,296,1,52,2023-05-20,0.51,1,291,8,
84516,Home in Port Fairy · ★4.84 · 4 bedrooms · 4 beds · 2.5 baths,462049,David,,Moyne,-38.39149,142.22084,Entire home/apt,370,2,133,2023-06-09,1.19,1,282,16,
195168,Home in Lorne · ★4.82 · 3 bedrooms · 5 beds · 2 baths,899909,Tony,,Surf Coast,-38.54025,143.97139,Entire home/apt,600,2,28,2023-04-18,0.20,1,344,6,
291691,Place to stay in Barwon Heads · ★4.46 · 1 bedroom · 2 beds · 1 bath,1511087,Kim,,Greater Geelong,-38.27942,144.49073,Entire home/apt,79,2,74,2023-05-13,0.54,2,274,12,
372470,Home in Wensleydale · ★4.96 · 5 bedrooms · 11 beds · 2.5 baths,1875131,Charleson,,Surf Coast,-38.33816,144.02221,Entire home/apt,779,2,188,2023-06-24,2.00,1,276,42,
403682,Home in Aireys Inlet · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,246509,Fiona,,Surf Coast,-38.465721,144.099136,Entire home/apt,405,2,186,2023-04-13,1.33,1,178,4,
479888,Home in Lorne · ★4.68 · 3 bedrooms · 4 beds · 1 bath,2377195,Charles,,Surf Coast,-38.54855,143.95517,Entire home/apt,600,2,76,2023-05-22,0.85,5,209,12,
488344,Guest suite in Fairhaven · ★4.95 · 1 bedroom · 1 bed · 1 bath,2416415,Lise,,Surf Coast,-38.46413,144.09497,Entire home/apt,130,2,260,2023-05-31,3.02,2,230,53,
488599,Home in Geelong · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,2417695,Darren And Yolanda,,Greater Geelong,-38.15406,144.35685,Entire home/apt,313,1,278,2023-04-16,2.33,5,307,1,
606687,Rental unit in Point Lonsdale · ★4.94 · 1 bedroom · 1 bed · 1 bath,3005560,John & Suzy,,Queenscliffe,-38.2825,144.61339,Entire home/apt,253,2,344,2023-06-18,2.62,1,126,35,
675196,Rental unit in North Geelong · ★4.89 · 1 bedroom · 1 bed · 1 bath,3429566,Jo,,Greater Geelong,-38.12033,144.35596,Entire home/apt,135,1,234,2023-06-10,2.04,1,75,37,
697087,Rental unit in Lorne · ★4.80 · 3 bedrooms · 6 beds · 2.5 baths,3570625,Kim,,Surf Coast,-38.527565,143.982712,Entire home/apt,431,3,145,2023-06-26,1.13,3,82,18,
765554,Home in Fairhaven · ★4.75 · 3 bedrooms · 7 beds · 1.5 baths,4036595,Irene,,Surf Coast,-38.46616,144.08272,Entire home/apt,230,2,138,2023-05-22,1.08,1,26,25,
785467,Rental unit in Marengo · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,4140800,Stuart,,Colac Otway,-38.77916,143.66466,Entire home/apt,231,1,225,2023-06-12,1.77,1,356,35,
841336,Home in Lara · ★4.68 · 1 bedroom · 2 beds · 1.5 baths,4393951,Janita,,Greater Geelong,-38.01528,144.40169,Private room,250,1,23,2022-12-18,0.20,1,364,2,
847397,Townhouse in Lorne · ★4.16 · 2 bedrooms · 2 beds · 1 bath,459921,Lorraine,,Surf Coast,-38.5301,143.98119,Entire home/apt,350,2,64,2022-04-24,0.50,3,203,0,
850562,Rental unit in Geelong · ★4.71 · 2 bedrooms · 3 beds · 1 bath,2417695,Darren And Yolanda,,Greater Geelong,-38.1471,144.37349,Entire home/apt,190,1,162,2023-03-26,1.40,5,303,5,
853375,Home in Point Lonsdale · ★4.88 · 2 bedrooms · 2 beds · 1 bath,4456031,Fiona,,Queenscliffe,-38.27055,144.61555,Entire home/apt,195,3,66,2023-03-25,0.63,1,286,14,
855501,Home in Deans Marsh · ★4.66 · 3 bedrooms · 3 beds · 1 bath,4069063,Deborah,,Surf Coast,-38.39517,143.88749,Entire home/apt,161,2,125,2023-05-21,0.99,1,112,20,
858408,Guesthouse in Lorne · ★4.39 · 2 bedrooms · 2 beds · 1 bath,459921,Lorraine,,Surf Coast,-38.53829,143.97,Entire home/apt,290,2,81,2023-05-22,0.65,3,261,2,
859859,Home in Lorne · ★4.36 · 3 bedrooms · 5 beds · 2 baths,459921,Lorraine,,Surf Coast,-38.53829,143.97,Entire home/apt,450,2,117,2023-06-12,0.93,3,246,14,
890837,Home in Jan Juc · ★4.79 · 1 bedroom · 1 bed · 1 private bath,4731549,Marian,,Surf Coast,-38.35578,144.28283,Private room,195,1,218,2023-05-21,1.72,1,357,19,
902612,Rental unit in Forrest · ★4.96 · 1 bedroom · 1 bed · 1 bath,4824121,Carol,,Colac Otway,-38.51349,143.73032,Entire home/apt,240,2,24,2023-01-07,0.19,2,118,1,
911101,Cottage in Strathdownie · ★4.76 · 2 bedrooms · 4 beds · 1 bath,4888844,Sharon,,Glenelg,-37.70711,141.21131,Entire home/apt,140,1,186,2023-06-18,1.51,1,294,15,
921687,Place to stay in Moutajup · ★4.80 · 1 bedroom · 1 bed · 1 bath,4955998,Karen,,Southern Grampians,-37.66715,142.2236,Entire home/apt,206,1,159,2023-06-06,1.30,3,211,8,
943123,Home in Warrnambool · ★4.92 · 2 bedrooms · 3 beds · 1 shared bath,5102281,Helen (Sophie),,Warrnambool,-38.38613,142.5142,Private room,129,1,260,2023-06-04,2.07,1,276,37,
1002120,Home in Torquay · ★4.88 · 1 bedroom · 1 bed · 1 private bath,5511143,Trish,,Surf Coast,-38.32433,144.325,Private room,149,2,65,2020-12-31,0.57,1,0,0,
1037178,Farm stay in Carlisle River · ★4.97 · 1 bedroom · 1 bed · 1 bath,5709920,Lisa,,Colac Otway,-38.57084,143.36134,Entire home/apt,200,2,109,2020-03-09,0.88,3,331,0,
1113236,Home in Ocean Grove · ★4.44 · 4 bedrooms · 8 beds · 1 bath,6109815,Dale,,Greater Geelong,-38.270938873291016,144.51719665527344,Entire home/apt,281,2,25,2023-04-30,0.22,1,338,8,
1124773,Cottage in Fairhaven · ★4.78 · 2 bedrooms · 3 beds · 1 bath,6154547,Chris,,Surf Coast,-38.46346,144.09438,Entire home/apt,264,2,72,2023-05-21,0.62,1,32,10,
1160904,Home in Queenscliff · ★4.82 · 2 bedrooms · 4 beds · 1 bath,6358765,Lorraine,,Queenscliffe,-38.26649,144.65951,Entire home/apt,204,3,139,2023-06-12,1.23,3,23,18,
1168873,Home in Aireys Inlet · ★4.45 · 5 bedrooms · 9 beds · 3 baths,6401049,Alison,,Surf Coast,-38.45819,144.11411,Entire home/apt,314,2,85,2023-01-29,0.70,1,77,13,
1178771,Cabin in Bellbrae · ★4.89 · 3 bedrooms · 5 beds · 2 baths,6449378,Debbie,,Surf Coast,-38.332699,144.194412,Entire home/apt,275,3,19,2023-04-22,0.17,1,21,1,
1180734,Rental unit in Lorne · ★4.84 · 3 bedrooms · 4 beds · 2 baths,4549647,Zora,,Surf Coast,-38.54783,143.9852,Entire home/apt,379,3,50,2023-04-25,0.48,1,293,10,
1247085,Home in Ocean Grove · ★4.70 · 3 bedrooms · 7 beds · 1 bath,5732565,Christine,,Greater Geelong,-38.26207,144.52366,Entire home/apt,152,3,175,2023-06-13,1.44,1,123,10,
1261097,Home in Skenes Creek · ★5.0 · 4 bedrooms · 5 beds · 2 baths,6398917,Tanja,,Colac Otway,-38.723026,143.711792,Entire home/apt,650,5,6,2018-01-25,0.05,2,0,0,
1261290,Farm stay in Portland  · ★4.88 · 3 bedrooms · 3 beds · 2 baths,3046272,Trevor And Laima,,Glenelg,-38.38733,141.5529,Private room,450,1,247,2020-03-09,2.04,1,0,0,
1285297,Home in Skenes Creek · ★4.83 · 2 bedrooms · 3 beds · 1 bath,6398917,Tanja,,Colac Otway,-38.72303,143.71179,Entire home/apt,219,1,224,2023-06-12,1.87,2,155,24,
1289208,Home in Allansford · ★4.86 · 4 bedrooms · 7 beds · 2 baths,4647935,Lisa,,Warrnambool,-38.39444,142.59341,Entire home/apt,400,2,29,2023-03-30,0.26,3,323,7,
1332982,Home in Anglesea · ★4.70 · 4 bedrooms · 6 beds · 1 bath,7230673,Belinda,,Surf Coast,-38.40787,144.1956,Entire home/apt,261,2,326,2023-06-25,2.75,1,217,38,
1341747,Home in Aireys Inlet · ★4.94 · 3 bedrooms · 6 beds · 2 baths,7277677,Tim,,Surf Coast,-38.45555,144.11513,Entire home/apt,314,2,222,2023-02-03,1.86,1,158,15,
1384375,Boutique hotel in Lorne · ★4.95 · 1 bedroom · 1 bed · 1 private bath,81292,Laurel & Sue,,Surf Coast,-38.54131,143.97026,Private room,550,2,55,2023-01-06,0.55,5,84,3,
1434583,Home in Lorne · ★4.43 · 5 bedrooms · 7 beds · 2.5 baths,7710444,Brook,,Surf Coast,-38.52946,143.9739,Entire home/apt,493,2,117,2023-06-11,1.04,1,232,17,
1500112,Home in Barwon Heads · ★4.63 · 4 bedrooms · 7 beds · 2 baths,8016448,Glenn,,Greater Geelong,-38.27656,144.49008,Entire home/apt,557,2,9,2021-04-16,0.10,2,361,0,
1504804,Home in Anglesea · ★5.0 · 4 bedrooms · 7 beds · 2 baths,8040161,Claire,,Surf Coast,-38.40489,144.18174,Entire home/apt,600,7,21,2022-12-25,0.18,1,18,1,
1532875,Guesthouse in South Geelong · ★4.93 · Studio · 2 beds · 1 bath,901220,Carlo And Jeni,,Greater Geelong,-38.16312,144.36001,Entire home/apt,120,1,727,2023-06-24,9.23,1,318,122,
1544720,Home in Warrnambool · 3 bedrooms · 3 beds · 1 bath,5285153,Bianca,,Warrnambool,-38.39272529278881,142.50583168119192,Entire home/apt,486,2,2,2023-05-05,0.56,1,78,2,
1625193,Bed and breakfast in Barrabool · ★4.77 · 3 bedrooms · 4 beds · 1 shared bath,8641535,Lorelle,,Surf Coast,-38.19125,144.20375,Private room,95,1,159,2023-06-17,1.73,1,361,61,
1641677,Home in Aireys Inlet · ★4.51 · 2 bedrooms · 4 beds · 1 bath,8716182,Leanne,,Surf Coast,-38.45318,144.11095,Entire home/apt,179,2,70,2023-06-12,0.61,1,316,14,
1641891,Home in Port Fairy · ★4.81 · 4 bedrooms · 4 beds · 1.5 baths,3784933,Trish,,Moyne,-38.38333,142.23656,Entire home/apt,600,7,17,2023-03-12,0.16,1,164,2,
1664906,Cabin in Aireys Inlet · ★4.72 · Studio · 2 beds · 1 bath,8819052,Antonia,,Surf Coast,-38.45908,144.10488,Entire home/apt,141,2,364,2023-06-04,3.21,1,0,25,
1673242,Home in Wye River · ★4.78 · 2 bedrooms · 3 beds · 1 bath,8857419,Andrew,,Colac Otway,-38.63268,143.88839,Entire home/apt,311,2,19,2020-03-08,0.22,1,147,0,
1729314,Guesthouse in Jan Juc · 1 bedroom · 1 bed · 1 private bath,119103,Lynn,,Surf Coast,-38.34341,144.30514,Private room,120,2,1,2017-09-07,0.01,2,0,0,
1773818,Farm stay in Carlisle River · ★4.93 · 1 bedroom · 1 bed · 1 bath,5709920,Lisa,,Colac Otway,-38.5725,143.36169,Entire home/apt,200,2,84,2020-02-15,0.71,3,320,0,
1822603,Rental unit in Aireys Inlet · 2 bedrooms · 3 beds · 1 bath,9541553,Tania,,Surf Coast,-38.46106,144.10539,Entire home/apt,198,2,2,2015-04-25,0.02,2,211,0,
1822890,Rental unit in Aireys Inlet · 1 bedroom · 1 bed · 1 bath,9541553,Tania,,Surf Coast,-38.46113,144.10636,Private room,178,2,1,2015-03-10,0.01,2,210,0,
1848144,Rental unit in Apollo Bay · ★4.80 · 2 bedrooms · 3 beds · 1 bath,9653994,Heather,,Colac Otway,-38.76179,143.66715,Entire home/apt,139,2,856,2023-04-28,7.35,1,200,49,
1862897,Home in Point Lonsdale · ★5.0 · 4 bedrooms · 4 beds · 3 baths,9692808,Susanne,,Queenscliffe,-38.27217,144.6203,Entire home/apt,677,2,15,2023-06-12,0.22,4,344,3,
1873599,Home in Point Lonsdale · ★4.68 · 2 bedrooms · 3 beds · 2 baths,9692808,Susanne,,Queenscliffe,-38.2724,144.62351,Entire home/apt,478,2,23,2022-12-29,0.23,4,338,1,
1881674,Rental unit in Point Lonsdale · ★4.94 · 1 bedroom · 2 beds · 1 bath,9692808,Susanne,,Queenscliffe,-38.27132,144.62256,Entire home/apt,279,2,49,2023-06-15,0.50,4,328,10,
1899302,Home in Barwon Heads · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,2066864,Christine,,Greater Geelong,-38.28331,144.49102,Entire home/apt,420,2,89,2023-06-12,0.77,1,313,14,
1950643,Home in Highton · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,5111630,Chris,,Greater Geelong,-38.17029,144.32144,Private room,150,2,21,2021-03-20,0.18,1,0,0,
1966742,Bed and breakfast in Strathdownie · ★4.89 · 3 bedrooms · 4 beds · 1.5 baths,10158581,Ivy,,Glenelg,-37.70146,141.24917,Entire home/apt,180,2,55,2023-04-26,0.55,1,357,12,
1975739,Home in Big Hill via Lorne · ★4.61 · 3 bedrooms · 5 beds · 2 baths,10199075,Catherine,,Surf Coast,-38.48506,144.02591,Entire home/apt,380,2,42,2022-01-01,0.38,1,0,0,
2012468,Home in Wye River · ★4.70 · 3 bedrooms · 6 beds · 1 bath,10353886,Jeremy,,Colac Otway,-38.63374,143.88637,Entire home/apt,296,2,251,2023-05-21,2.17,1,328,25,
2039477,Home in Barwon Heads · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,10462581,Jodie,,Greater Geelong,-38.27772,144.48941,Entire home/apt,457,2,13,2023-01-16,0.16,1,146,3,
2051277,Rental unit in Apollo Bay · ★4.62 · 2 bedrooms · 2 beds · 2 baths,10512132,Elizabeth,,Colac Otway,-38.75543,143.66827,Entire home/apt,248,2,184,2023-05-22,1.60,1,325,36,
2072393,Bungalow in Grey River · ★4.67 · 2 bedrooms · 3 beds · 1 bath,5140385,Lisa,,Colac Otway,-38.68293,143.83572,Entire home/apt,190,3,328,2023-06-12,2.85,1,250,36,
2084690,Home in Ocean Grove · ★4.58 · 4 bedrooms · 6 beds · 2.5 baths,10647271,Natalie,,Greater Geelong,-38.25785,144.51573,Entire home/apt,330,2,61,2023-04-10,0.54,1,131,5,
2088619,Bed and breakfast in Jan Juc · ★4.82 · 1 bedroom · 1 bed · 1 private bath,10661100,Linda,,Surf Coast,-38.34886,144.30055,Private room,114,1,234,2023-06-12,2.03,1,345,35,
2105771,Home in Apollo Bay · ★4.91 · 3 bedrooms · 3 beds · 1.5 baths,8229302,Mark,,Colac Otway,-38.73448,143.6096,Entire home/apt,380,2,220,2023-06-12,2.07,1,195,18,
2120809,Guesthouse in Sugarloaf · ★4.33 · 1 bedroom · 2 beds · 2 shared baths,10814850,Sam,,Colac Otway,-38.69521,143.80223,Private room,75,1,114,2023-04-23,0.99,26,94,7,
2121190,Farm stay in Sugarloaf · ★4.40 · 1 bedroom · 3 beds · 2 shared baths,10814850,Sam,,Colac Otway,-38.69561,143.80229,Private room,106,1,267,2023-05-30,2.31,26,97,8,
2121859,Farm stay in Sugarloaf · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,10814850,Sam,,Colac Otway,-38.69515,143.80206,Private room,75,1,154,2023-01-16,1.34,26,97,1,
2121891,Guesthouse in Sugarloaf · ★4.45 · 1 bedroom · 1 bed · 2 shared baths,10814850,Sam,,Colac Otway,-38.6951,143.802,Private room,75,1,120,2023-01-17,1.04,26,21,3,
2121917,Boutique hotel in Sugarloaf · ★4.39 · 1 bedroom · 1 bed · 2 shared baths,10814850,Sam,,Colac Otway,-38.69513,143.80211,Private room,75,1,354,2023-05-19,3.07,26,97,8,
2126134,Guesthouse in Sugarloaf · ★4.39 · 8 bedrooms · 1 bed · 2 shared baths,10814850,Sam,,Colac Otway,-38.69511,143.80206,Private room,75,1,117,2022-12-31,1.01,26,97,2,
2126154,Guesthouse in Sugarloaf · ★4.51 · 1 bedroom · 1 bed · 2 shared baths,10814850,Sam,,Colac Otway,-38.69494,143.80212,Private room,75,1,196,2023-05-21,1.70,26,92,19,
2136259,Home in Port Fairy · ★4.89 · 3 bedrooms · 5 beds · 2 baths,10902275,Darren,,Moyne,-38.38002,142.23015,Entire home/apt,220,2,99,2023-06-12,1.14,1,253,32,
2142372,Guesthouse in Sugarloaf · ★4.27 · 1 bedroom · 3 beds · 2 shared baths,10814850,Sam,,Colac Otway,-38.6951,143.80196,Private room,106,1,172,2023-06-11,1.49,26,97,2,
2142455,Home in Warrnambool · ★4.83 · 2 bedrooms · 3 beds · 1 bath,5038885,Robyn & Robert,,Warrnambool,-38.38577,142.45556,Entire home/apt,160,2,169,2023-01-25,1.47,1,269,7,
2156217,Home in Geelong · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,11004106,Noel And Joan,,Greater Geelong,-38.15818,144.35889,Entire home/apt,259,2,74,2023-05-28,0.67,1,329,9,
2156921,Home in Illowa · ★4.85 · 4 bedrooms · 5 beds · 3 baths,11007504,Mary,,Moyne,-38.33295,142.3737,Entire home/apt,625,2,66,2023-01-20,0.58,1,0,2,
2160502,Home in Ocean Grove · ★4.73 · 1 bedroom · 1 bed · 1 bath,4755363,Lori,,Greater Geelong,-38.26353,144.5168,Private room,150,2,140,2023-03-19,1.22,2,181,10,
2160606,Home in Killarney · ★4.93 · 3 bedrooms · 3 beds · 3 baths,11025062,Heather,,Moyne,-38.34369,142.32856,Entire home/apt,220,2,81,2023-04-09,0.76,3,176,3,
2161648,Home in Port Fairy · ★4.67 · 1 bedroom · 1 bed · 1 bath,11030818,Virginia And Daniel,,Moyne,-38.37866,142.23117,Private room,68,2,420,2023-05-21,3.65,1,176,12,
2198761,Home in Killarney · ★4.71 · 1 bedroom · 1 bed · 1 bath,11025062,Heather,,Moyne,-38.34359,142.32699,Private room,200,2,8,2022-03-14,0.08,3,181,0,
2209882,Home in Portarlington · ★4.94 · 4 bedrooms · 4 beds · 3 baths,11272538,Belinda,,Greater Geelong,-38.12123,144.68975,Entire home/apt,390,2,17,2022-02-05,0.15,1,88,0,
2210140,Bed and breakfast in Hamilton · ★4.91 · Studio · 1 bed · 1 private bath,11273845,Rosie,,Southern Grampians,-37.74969,142.01989,Private room,160,2,101,2023-06-12,0.90,1,315,10,
2224983,Boutique hotel in Sugarloaf · ★4.78 · 20 bedrooms · 24 beds · 5 baths,10814850,Sam,,Colac Otway,-38.69511,143.80196,Private room,2499,2,140,2021-04-23,1.23,26,147,0,
2228443,Home in Anglesea · ★4.26 · 3 bedrooms · 4 beds · 1 bath,11372818,Robin,,Surf Coast,-38.41108,144.17754,Entire home/apt,300,3,134,2023-04-10,1.18,1,325,1,
2279363,Place to stay in Lara · ★4.92 · 1 bedroom · 1 bed · 1 bath,6358765,Lorraine,,Greater Geelong,-38.02493,144.38209,Entire home/apt,172,1,231,2023-06-17,2.17,3,176,32,
2306213,Home in Apollo Bay · ★4.89 · 2 bedrooms · 3 beds · 1 bath,11778616,Emily,,Colac Otway,-38.75958,143.66696,Entire home/apt,293,1,180,2023-05-22,1.57,1,30,33,
2332908,Rental unit in Apollo Bay · ★4.89 · 1 bedroom · 1 bed · 1 bath,11915742,Melissa,,Colac Otway,-38.75233,143.6617,Entire home/apt,150,2,728,2023-06-23,6.38,1,49,33,
2333182,Treehouse in Forrest · ★4.87 · 3 bedrooms · 5 beds · 1.5 baths,7120658,Fleur,,Colac Otway,-38.51932,143.71503,Entire home/apt,414,3,128,2023-06-18,1.15,3,290,21,
2374635,Home in Port Fairy · ★4.96 · 3 bedrooms · 4 beds · 1 bath,8861699,Andrea,,Moyne,-38.37894,142.22364,Entire home/apt,314,3,157,2023-06-11,1.78,1,264,17,
2406449,Rental unit in Apollo Bay · ★4.75 · 2 bedrooms · 3 beds · 1 bath,12300572,Warrick,,Colac Otway,-38.72908,143.69869,Entire home/apt,339,1,179,2023-06-26,1.57,8,364,19,
2406979,Rental unit in Apollo Bay · ★4.83 · Studio · 1 bed · 1 bath,12300572,Warrick,,Colac Otway,-38.72873,143.69428,Entire home/apt,251,1,218,2023-06-12,1.94,8,361,26,
2412626,Cottage in Torquay · ★4.79 · 2 bedrooms · 3 beds · 1 bath,12330560,Bindy,,Surf Coast,-38.32072,144.3335,Entire home/apt,295,2,117,2023-06-12,1.05,2,180,15,
2415024,Home in Torquay /Jan Juc · ★4.89 · 1 bedroom · 2 beds · 1 bath,11181664,Calina,,Surf Coast,-38.35112,144.2899,Entire home/apt,235,1,232,2023-04-25,2.05,2,343,29,
2431526,Cottage in Forrest · ★4.42 · 2 bedrooms · 2 beds · 1 bath,12330560,Bindy,,Colac Otway,-38.5209,143.71773,Entire home/apt,250,2,52,2023-04-25,0.49,2,59,7,
2447960,Bed and breakfast in Dunkeld · ★4.82 · 3 bedrooms · 3 beds · 3 baths,12269016,Eda,,Southern Grampians,-37.64678,142.34348,Private room,160,1,58,2023-06-04,0.60,1,105,13,
2455054,Rental unit in Apollo Bay · ★4.81 · 2 bedrooms · 3 beds · 1 bath,12300572,Warrick,,Colac Otway,-38.72854,143.69873,Entire home/apt,339,1,140,2023-05-23,1.24,8,363,14,
2479408,Home in Portland · ★4.89 · 4 bedrooms · 5 beds · 1.5 baths,12683575,Sally,,Glenelg,-38.33059,141.60266,Entire home/apt,200,2,58,2023-05-31,0.54,1,340,16,
2489742,Home in Fairhaven · ★4.83 · 2 bedrooms · 3 beds · 2 baths,2650414,Nereo,,Surf Coast,-38.46128,144.09277,Entire home/apt,439,2,167,2023-06-12,1.51,1,312,33,
2489908,Townhouse in Anglesea · ★4.91 · 2 bedrooms · 3 beds · 1 bath,2192322,Sara,,Surf Coast,-38.40883,144.18243,Entire home/apt,331,2,34,2023-06-12,0.94,1,336,11,
2489952,Bed and breakfast in Ocean Grove · ★4.92 · 1 bedroom · 1 bed · 1 private bath,12745318,Fay,,Greater Geelong,-38.26583,144.53609,Private room,130,1,273,2023-06-11,2.43,1,335,47,
2521462,Farm stay in Petticoat Creek · ★4.89 · 2 beds · 1 bath,7282388,"Mike, Lesley & Ebony",,Colac Otway,-38.71569,143.73016,Entire home/apt,385,1,73,2023-06-12,0.89,7,174,11,
2547671,Home in Point Lonsdale · ★4.82 · 3 bedrooms · 5 beds · 2.5 baths,13045850,Vicki,,Queenscliffe,-38.27679,144.61561,Entire home/apt,220,3,129,2023-03-12,1.15,1,172,15,
2620100,Home in Ocean Grove · ★4.82 · 3 bedrooms · 9 beds · 2 baths,13417918,Andy,,Greater Geelong,-38.267967224121094,144.54624938964844,Entire home/apt,370,2,61,2023-04-08,0.54,1,347,13,
2645437,Guest suite in Port Campbell · ★4.83 · Studio · 1 bed · 1 private bath,13546459,Lauren,,Corangamite,-38.6079,143.0044,Private room,260,1,63,2023-04-13,0.61,9,344,8,
2645585,Guest suite in Torquay · ★4.96 · 2 bedrooms · 2 beds · 1 bath,13545834,Michelle,,Surf Coast,-38.31527,144.32495,Entire home/apt,260,1,377,2023-06-18,3.36,1,234,53,
2646156,Guesthouse in Port Campbell · ★4.94 · 2 bedrooms · 4 beds · 1 bath,13546459,Lauren,,Corangamite,-38.6079,143.0044,Entire home/apt,320,1,31,2023-02-26,0.31,9,319,1,
2678111,Chalet in Port Fairy · ★4.95 · 1 bedroom · 1 bed · 1 bath,13712146,Toni,,Moyne,-38.37847,142.23159,Entire home/apt,170,2,126,2023-06-12,1.22,1,299,28,
2723415,Home in Aireys Inlet · ★4.75 · 3 bedrooms · 5 beds · 2 baths,2416415,Lise,,Surf Coast,-38.45105,144.11452,Entire home/apt,300,1,4,2018-06-11,0.05,2,56,0,
2747998,Villa in Port Campbell · ★4.73 · 3 bedrooms · 1 bath,158373639,Jayde,,Corangamite,-38.61935,142.99998,Entire home/apt,300,1,315,2023-06-25,2.96,18,361,15,
2788189,Bed and breakfast in Torquay · ★4.84 · 1 bedroom · 1 bed · 1 private bath,11466342,Cate,,Surf Coast,-38.30111,144.33915,Private room,130,2,152,2023-01-27,1.36,1,167,10,
2819087,Home in Torquay · ★5.0 · 2 bedrooms · 4 beds · 1 bath,367737,Elizabeth,,Surf Coast,-38.33577,144.32396,Entire home/apt,304,2,21,2023-04-10,0.23,1,268,4,
2824938,Guesthouse in Sugarloaf · ★4.43 · 1 bedroom · 4 beds · 2 shared baths,10814850,Sam,,Colac Otway,-38.69494,143.80187,Private room,125,1,142,2023-05-13,1.27,26,93,5,
2860771,Home in Moggs Creek · ★4.89 · 4 bedrooms · 8 beds · 2 baths,470109,Theo,,Surf Coast,-38.46678,144.06243,Entire home/apt,223,2,247,2023-06-17,2.30,1,141,34,
2882780,Home in Ocean Grove · ★4.80 · 4 bedrooms · 4 beds · 2 baths,4755363,Lori,,Greater Geelong,-38.26178,144.5171,Entire home/apt,360,3,5,2015-02-02,0.05,2,147,0,
2888648,Cabin in Ocean Grove · ★4.69 · 2 bedrooms · 3 beds · 1 bath,14761863,Stewart,,Greater Geelong,-38.269615,144.517853,Entire home/apt,225,2,88,2023-05-03,0.79,1,312,12,
2890561,Rental unit in Separation Creek · ★4.87 · 1 bedroom · 1 bed · 1 bath,14773690,Peter,,Colac Otway,-38.62878,143.89395,Entire home/apt,175,2,174,2023-06-12,1.58,3,353,18,
2909300,Home in Portland · ★4.75 · 1 bedroom · 1 bed · 1 bath,14863289,Helen,,Glenelg,-38.34893,141.49628,Entire home/apt,139,2,73,2023-04-17,0.69,1,154,8,
2950616,Guest suite in Ocean Grove · ★4.91 · 1 bedroom · 1 bed · 1 private bath,7843175,Kerrilea,,Greater Geelong,-38.25654,144.52939,Private room,120,2,277,2023-04-10,2.68,1,266,31,
2980097,Guest suite in Torquay · ★5.0 · 1 bedroom · 1 bed · 1 bath,1787580,Julia,,Surf Coast,-38.29776,144.3397,Entire home/apt,195,2,25,2023-04-09,0.27,2,87,1,
3013455,Home in Birregurra · ★4.62 · 3 bedrooms · 3 beds · 1.5 baths,12940467,Arnie,,Colac Otway,-38.33862,143.78134,Entire home/apt,250,2,81,2023-06-11,0.76,1,355,10,
3033662,Guest suite in Torquay · ★4.92 · 1 bedroom · 1 bed · 1 bath,1787580,Julia,,Surf Coast,-38.29558,144.33965,Entire home/apt,250,2,151,2023-04-09,1.43,2,231,10,
3071369,Home in Ocean Grove · ★4.74 · 4 bedrooms · 8 beds · 2 baths,15631384,Katrina,,Greater Geelong,-38.27087,144.54395,Entire home/apt,410,2,67,2023-01-14,0.83,1,115,5,
3135310,Home in Warrnambool · ★4.93 · 3 bedrooms · 4 beds · 1 bath,10800241,Leanne,,Warrnambool,-38.36928,142.47803,Entire home/apt,239,2,56,2023-05-05,0.62,1,81,14,
3148037,Home in Ocean Grove · ★4.93 · 3 bedrooms · 4 beds · 1.5 baths,12427664,Barbara,,Greater Geelong,-38.26493,144.53417,Entire home/apt,300,3,145,2022-11-27,1.36,1,14,5,
3171215,Home in Geelong · ★4.86 · 2 bedrooms · 4 beds · 1 shared bath,16075028,Samantha,,Greater Geelong,-38.18371,144.38963,Private room,57,60,71,2023-03-04,0.64,1,129,1,
3210536,Rental unit in Portland · ★4.69 · 1 bedroom · 1 bed · 1 bath,16266564,Leigh,,Glenelg,-38.34398,141.60617,Entire home/apt,180,1,87,2023-06-10,0.83,1,323,11,
